SNOMED,96441000119101,EDTA2,2316
SNOMED,771000119108,EDTA2,2337
SNOMED,38481006,EDTA2,2359
SNOMED,65443008,EDTA2,2371
SNOMED,445108007,EDTA2,2392
SNOMED,710565001,EDTA2,2407
SNOMED,302233006,EDTA2,2424
SNOMED,51677000,EDTA2,2430
SNOMED,783730009,EDTA2,2453
SNOMED,236488005,EDTA2,2469
SNOMED,15842009,EDTA2,2476
SNOMED,445236007,EDTA2,2482
SNOMED,51292008,EDTA2,2495
SNOMED,48713002,EDTA2,2509
SNOMED,274945004,EDTA2,2513
SNOMED,23132008,EDTA2,2521
SNOMED,66451004,EDTA2,2532
SNOMED,367528006,EDTA2,2550
SNOMED,32278006,EDTA2,2578
SNOMED,373604002,EDTA2,2597
SNOMED,73305009,EDTA2,2606
SNOMED,373421000,EDTA2,2610
SNOMED,373422007,EDTA2,2623
SNOMED,78129009,EDTA2,2634
SNOMED, 111407006,EDTA2,2647
SNOMED,444976001,EDTA2,2652
SNOMED,722721004,EDTA2,2668
SNOMED,373420004,EDTA2,2675
SNOMED,736993008,EDTA2,2681
SNOMED,13886001,EDTA2,2699
SNOMED,765330003,EDTA2,2718
SNOMED,253878003,EDTA2,2725
SNOMED,253879006,EDTA2,2739
SNOMED,28770003,EDTA2,2741
SNOMED,770414008,EDTA2,2756
SNOMED,236418003,EDTA2,2787
SNOMED, 722223000,EDTA2,2794
SNOMED,726017001,EDTA2,2804
SNOMED,723373006,EDTA2,2815
SNOMED,46785007,EDTA2,2827
SNOMED,204958008,EDTA2,2836
SNOMED,444830001,EDTA2,2843
SNOMED,444558002,EDTA2,2858
SNOMED,444749006,EDTA2,2862
SNOMED,446989009,EDTA2,2870
SNOMED,446991001,EDTA2,2889
SNOMED,447335007,EDTA2,2891
SNOMED,236466005,EDTA2,2901
SNOMED,197744007,EDTA2,2917
SNOMED,444645005,EDTA2,2929
SNOMED,79385002,EDTA2,2938
SNOMED,698953004,EDTA2,2940
SNOMED,85020001,EDTA2,2955
SNOMED,190681003,EDTA2,2964
SNOMED,226309007,EDTA2,2972
SNOMED,82236004,EDTA2,2986
SNOMED,726080006,EDTA2,2993
SNOMED,1776003,EDTA2,3000
SNOMED,24790002,EDTA2,3016
SNOMED,236461000,EDTA2,3028
SNOMED,722468005,EDTA2,3037
SNOMED,111395007,EDTA2,3044
SNOMED,10406007,EDTA2,3059
SNOMED,35759001,EDTA2,3063
SNOMED,31742004,EDTA2,3071
SNOMED,707742001,EDTA2,3085
SNOMED,707756004,EDTA2,3092
SNOMED,707747007,EDTA2,3102
SNOMED,237770005,EDTA2,3118
SNOMED,237743003,EDTA2,3125
SNOMED,237604008,EDTA2,3139
SNOMED,43941006,EDTA2,3141
SNOMED,15689008,EDTA2,3156
SNOMED,237885008,EDTA2,3160
SNOMED,711152006,EDTA2,3173
SNOMED,48655003,EDTA2,3187
SNOMED,17901006,EDTA2,3194
SNOMED,65520001,EDTA2,3207
SNOMED,40951006,EDTA2,3211
SNOMED,16652001,EDTA2,3224
SNOMED,190919008,EDTA2,3248
SNOMED,22199006,EDTA2,3253
SNOMED,45582004,EDTA2,3269
SNOMED,7199000,EDTA2,3276
SNOMED,46659004,EDTA2,3282
SNOMED,236443009,EDTA2,3295
SNOMED,41729002,EDTA2,3305
SNOMED,445431000,EDTA2,3314
SNOMED,290006,EDTA2,3322
SNOMED,63247009,EDTA2,3333
SNOMED,24750000,EDTA2,3346
SNOMED,5619004,EDTA2,3351
SNOMED,240096000,EDTA2,3367
SNOMED,236419006,EDTA2,3379
SNOMED,14669001,EDTA2,3380
SNOMED,1048451000000103,EDTA2,3398
SNOMED,1048481000000109,EDTA2,3403
SNOMED,1048491000000106,EDTA2,3419
SNOMED,23697004,EDTA2,3426
SNOMED,236428007,EDTA2,3435
SNOMED,444794000,EDTA2,3442
SNOMED,36689008,EDTA2,3457
SNOMED,126880001,EDTA2,3461
SNOMED,702391001,EDTA2,3474
SNOMED,408642003,EDTA2,3488
SNOMED,302849000,EDTA2,3490
SNOMED,307604008,EDTA2,3501
SNOMED,824131000000108,EDTA2,3517
SNOMED,722149000,EDTA2,3529
SNOMED,722467000,EDTA2,3538
SNOMED,722098007,EDTA2,3540
SNOMED,709044004,EDTA2,3555
SNOMED,34436003,EDTA2,3572
SNOMED,29738008,EDTA2,3572
SNOMED,449820008,EDTA2,3604
SNOMED,705065000,EDTA2,3615
SNOMED,609572000,EDTA2,3627
SNOMED,190829000,EDTA2,3636
SNOMED,722150000,EDTA2,3643
SNOMED,446449009,EDTA2,3658
SNOMED,33763006,EDTA2,3662
SNOMED,49120005,EDTA2,3670
SNOMED,236015007,EDTA2,3689
SNOMED,42399005,EDTA2,3691
SNOMED,90688005,EDTA2,3708
SNOMED,53298000,EDTA2,3712
SNOMED,12491000132101,EDTA2,3720
SNOMED,734990008,EDTA2,3731
SNOMED,36171008,EDTA2,3749
SNOMED, 713887002,EDTA2,3754
SNOMED, 722139003,EDTA2,3765
SNOMED,722147003,EDTA2,3777
SNOMED,723074006,EDTA2,3783
SNOMED,722077007,EDTA2,3796
SNOMED, 722085003,EDTA2,3806
SNOMED, 95570007,EDTA2,3810
SNOMED,118600007,EDTA2,3823
SNOMED,736992003,EDTA2,3834
SNOMED,6956008,EDTA2,3847
